symbol	ensembl_gene_id	endpoint_role
BDH1	ENSG00000161267	target
ACOX1	ENSG00000161533	target
ZNF385A	ENSG00000161642	target
EMC10	ENSG00000161671	target
TAMALIN	ENSG00000161835	target
TTC9C	ENSG00000162222	target
MAGOH	ENSG00000162385	target
GMEB1	ENSG00000162419	target
LAPTM5	ENSG00000162511	target
OMA1	ENSG00000162600	target
TM2D1	ENSG00000162604	target
USP1	ENSG00000162607	target
DNAJB4	ENSG00000162616	target
EEIG2	ENSG00000162636	target
HENMT1	ENSG00000162639	target
CAPN2	ENSG00000162909	target
DISC1	ENSG00000162946	target
SMARCAD1	ENSG00000163104	target
LRRC58	ENSG00000163428	target
STK36	ENSG00000163482	target
CCDC141	ENSG00000163492	target
CIP2A	ENSG00000163507	target
TGFBR2	ENSG00000163513	target
SERPINI1	ENSG00000163536	target
CLASP2	ENSG00000163539	target
PPM1L	ENSG00000163590	target
SMIM14	ENSG00000163683	target
ZNF513	ENSG00000163795	target
KIF15	ENSG00000163808	target
ZC3H12A	ENSG00000163874	target
TASOR	ENSG00000163946	target
LRPAP1	ENSG00000163956	target
ZNF691	ENSG00000164011	target
SLC9B2	ENSG00000164038	target
APEH	ENSG00000164062	target
WDR82	ENSG00000164091	target
HMGB2	ENSG00000164104	target
IL15	ENSG00000164136	target
ABCE1	ENSG00000164163	target
OTUD4	ENSG00000164164	target
MOCS2	ENSG00000164172	target
ELOVL7	ENSG00000164181	target
SLC25A46	ENSG00000164209	target
CCDC112	ENSG00000164221	target
AGGF1	ENSG00000164252	target
SERINC5	ENSG00000164300	target
IL31RA	ENSG00000164509	target
RP9	ENSG00000164610	target
PEX2	ENSG00000164751	target
MED30	ENSG00000164758	target
SPIDR	ENSG00000164808	target
OXR1	ENSG00000164830	target
ALDH7A1	ENSG00000164904	target
TP53INP1	ENSG00000164938	target
PDP1	ENSG00000164951	target
PSIP1	ENSG00000164985	target
SYK	ENSG00000165025	target
LETM2	ENSG00000165046	target
FXN	ENSG00000165060	target
HGSNAT	ENSG00000165102	target
ZHX1	ENSG00000165156	target
PIGA	ENSG00000165195	target
CARD19	ENSG00000165233	target
ATP7A	ENSG00000165240	target
NDUFB6	ENSG00000165264	target
TSHR	ENSG00000165409	target
ZCCHC24	ENSG00000165424	target
ZNF22	ENSG00000165512	target
TTC8	ENSG00000165533	target
TC2N	ENSG00000165929	target
CPSF2	ENSG00000165934	target
IFI27L1	ENSG00000165948	target
BRD7	ENSG00000166164	target
API5	ENSG00000166181	target
NOLC1	ENSG00000166197	target
ALKBH3	ENSG00000166199	target
PCBD1	ENSG00000166228	target
TRIM44	ENSG00000166326	target
CYB5A	ENSG00000166347	target
RNF169	ENSG00000166439	target
DENND2B	ENSG00000166444	target
AKIP1	ENSG00000166452	target
PRKCB	ENSG00000166501	target
TK2	ENSG00000166548	target
ZNF606	ENSG00000166704	target
ANPEP	ENSG00000166825	target
PIP4K2C	ENSG00000166908	target
C15orf48	ENSG00000166920	target
TSC22D4	ENSG00000166925	target
CCNDBP1	ENSG00000166946	target
MARS1	ENSG00000166986	target
DUSP18	ENSG00000167065	target
GNGT2	ENSG00000167083	target
ACSF2	ENSG00000167107	target
CERCAM	ENSG00000167123	target
SP2	ENSG00000167182	target
COQ7	ENSG00000167186	target
ZNF23	ENSG00000167377	target
ZNF226	ENSG00000167380	target
ZNF610	ENSG00000167554	target
NCKAP5L	ENSG00000167566	target
SPINT2	ENSG00000167642	target
TMIGD2	ENSG00000167664	target
RILP	ENSG00000167705	target
ZNF83	ENSG00000167766	target
ZNF232	ENSG00000167840	target
TK1	ENSG00000167900	target
BSCL2	ENSG00000168000	target
TRANK1	ENSG00000168016	target
LTBP3	ENSG00000168056	target
DDIT4	ENSG00000168209	target
ZCCHC4	ENSG00000168228	target
TTC39C	ENSG00000168234	target
GLYCTK	ENSG00000168237	target
DNAJC7	ENSG00000168259	target
IRF2BP2	ENSG00000168264	target
KIF5C	ENSG00000168280	target
MGAT2	ENSG00000168282	target
THAP11	ENSG00000168286	target
PXK	ENSG00000168297	target
H1-4	ENSG00000168298	target
IRF2	ENSG00000168310	target
FILIP1L	ENSG00000168386	target
ATXN2L	ENSG00000168488	target
TMUB2	ENSG00000168591	target
ZNF30	ENSG00000168661	target
PKIG	ENSG00000168734	target
SEMA4C	ENSG00000168758	target
TSPAN5	ENSG00000168785	target
ADAL	ENSG00000168803	target
VAMP5	ENSG00000168899	target
LRRC28	ENSG00000168904	target
SLC35G2	ENSG00000168917	target
FEM1B	ENSG00000169018	target
ROR2	ENSG00000169071	target
ASMTL	ENSG00000169093	target
ATF5	ENSG00000169136	target
UBE2V2	ENSG00000169139	target
CCDC126	ENSG00000169193	target
SLC33A1	ENSG00000169359	target
RNASE6	ENSG00000169413	target
GPR183	ENSG00000169508	target
DFFB	ENSG00000169598	target
CHRNA5	ENSG00000169684	target
ZNF32	ENSG00000169740	target
RAC3	ENSG00000169750	target
GUSB	ENSG00000169919	target
CNTROB	ENSG00000170037	target
UBE2E1	ENSG00000170142	target
HNRNPA3	ENSG00000170144	target
SLC16A5	ENSG00000170190	target
CRTAP	ENSG00000170275	target
NFXL1	ENSG00000170448	target
LONRF2	ENSG00000170500	target
AKAP13	ENSG00000170776	target
KBTBD2	ENSG00000170852	target
MTM1	ENSG00000171100	target
JUNB	ENSG00000171223	target
FAM98B	ENSG00000171262	target
ZDHHC16	ENSG00000171307	target
CHST11	ENSG00000171310	target
NAT1	ENSG00000171428	target
MCC	ENSG00000171444	target
ZNF562	ENSG00000171466	target
ZNF318	ENSG00000171467	target
ZNF561	ENSG00000171469	target
PLRG1	ENSG00000171566	target
SPSB1	ENSG00000171621	target
S100Z	ENSG00000171643	target
NINJ2	ENSG00000171840	target
MLLT3	ENSG00000171843	target
ZNF217	ENSG00000171940	target
JMJD1C	ENSG00000171988	target
EPHX4	ENSG00000172031	target
MBOAT1	ENSG00000172197	target
C5orf34	ENSG00000172244	target
COPRS	ENSG00000172301	target
IL16	ENSG00000172349	target
FGGY	ENSG00000172456	target
TCEAL1	ENSG00000172465	target
THEMIS	ENSG00000172673	target
CORO1B	ENSG00000172725	target
RAB37	ENSG00000172794	target
DMXL1	ENSG00000172869	target
KAT5	ENSG00000172977	target
GLRX	ENSG00000173221	target
ZNF483	ENSG00000173258	target
PEAK1	ENSG00000173517	target
TNFRSF10D	ENSG00000173530	target
NABP1	ENSG00000173559	target
RNF213	ENSG00000173821	target
GPR160	ENSG00000173890	target
CTU2	ENSG00000174177	target
DENND4A	ENSG00000174485	target
GCSAM	ENSG00000174500	target
RESF1	ENSG00000174718	target
ODAPH	ENSG00000174792	target
KCTD13	ENSG00000174943	target
DHX36	ENSG00000174953	target
MARCKSL1	ENSG00000175130	target
ARHGAP1	ENSG00000175220	target
CCDC14	ENSG00000175455	target
TOM1L2	ENSG00000175662	target
LINC02694	ENSG00000175779	target
ZDHHC21	ENSG00000175893	target
ORAI3	ENSG00000175938	target
ATAD5	ENSG00000176208	target
ACBD7	ENSG00000176244	target
COX8A	ENSG00000176340	target
CRLF3	ENSG00000176390	target
PLAAT3	ENSG00000176485	target
KBTBD11	ENSG00000176595	target
ACSF3	ENSG00000176715	target
MTX3	ENSG00000177034	target
NAP1L5	ENSG00000177432	target
NR2C2	ENSG00000177463	target
ZBTB33	ENSG00000177485	target
GBA1	ENSG00000177628	target
FAM20C	ENSG00000177706	target
ZNF518A	ENSG00000177853	target
AP3S1	ENSG00000177879	target
UBE2N	ENSG00000177889	target
DALRD3	ENSG00000178149	target
ZNF543	ENSG00000178229	target
ZNF223	ENSG00000178386	target
COX14	ENSG00000178449	target
SUZ12	ENSG00000178691	target
KCTD12	ENSG00000178695	target
EFCAB13	ENSG00000178852	target
MSC	ENSG00000178860	target
CYBC1	ENSG00000178927	target
ZBTB7A	ENSG00000178951	target
SELENOW	ENSG00000178980	target
SNX18	ENSG00000178996	target
C3orf38	ENSG00000179021	target
FUCA1	ENSG00000179163	target
GADD45GIP1	ENSG00000179271	target
RAB39A	ENSG00000179331	target
ARID3B	ENSG00000179361	target
CIITA	ENSG00000179583	target
MAF1	ENSG00000179632	target
APOBEC3B	ENSG00000179750	target
CITED4	ENSG00000179862	target
SEPHS2	ENSG00000179918	target
CCR8	ENSG00000179934	target
PUF60	ENSG00000179950	target
PTGR3	ENSG00000180011	target
ANKRD18A	ENSG00000180071	target
RCC1	ENSG00000180198	target
TIGD2	ENSG00000180346	target
HCLS1	ENSG00000180353	target
MTURN	ENSG00000180354	target
C11orf71	ENSG00000180425	target
TSPYL5	ENSG00000180543	target
SLC26A11	ENSG00000181045	target
F2R	ENSG00000181104	target
PJA1	ENSG00000181191	target
H2AC25	ENSG00000181218	target
ZNF322	ENSG00000181315	target
ZFP41	ENSG00000181638	target
PLAG1	ENSG00000181690	target
SLC9A9	ENSG00000181804	target
RTKN2	ENSG00000182010	target
EXT1	ENSG00000182197	target
SYNM	ENSG00000182253	target
KBTBD3	ENSG00000182359	target
SPNS3	ENSG00000182557	target
EPGN	ENSG00000182585	target
ZNF320	ENSG00000182986	target
SLC8A1	ENSG00000183023	target
LYSMD4	ENSG00000183060	target
BEGAIN	ENSG00000183092	target
GPR19	ENSG00000183150	target
GPR132	ENSG00000183484	target
SETD3	ENSG00000183576	target
FAM167B	ENSG00000183615	target
ZNF438	ENSG00000183621	target
NDUFB1	ENSG00000183648	target
ALYREF	ENSG00000183684	target
UPP1	ENSG00000183696	target
TBK1	ENSG00000183735	target
TTC32	ENSG00000183891	target
COA3	ENSG00000183978	target
KCNQ3	ENSG00000184156	target
SNRNP35	ENSG00000184209	target
PLA2G6	ENSG00000184381	target
PROS1	ENSG00000184500	target
SOCS3	ENSG00000184557	target
AMER1	ENSG00000184675	target
OSBP2	ENSG00000184792	target
ZBTB7C	ENSG00000184828	target
ZFP90	ENSG00000184939	target
F8	ENSG00000185010	target
C6orf120	ENSG00000185127	target
TCEAL9	ENSG00000185222	target
KIAA0825	ENSG00000185261	target
IL3RA	ENSG00000185291	target
TCN2	ENSG00000185339	target
GAS2L1	ENSG00000185340	target
TARS3	ENSG00000185418	target
METTL7A	ENSG00000185432	target
SP1	ENSG00000185591	target
YTHDF3	ENSG00000185728	target
MORF4L1	ENSG00000185787	target
IKZF1	ENSG00000185811	target
TRIM69	ENSG00000185880	target
ATP6V0C	ENSG00000185883	target
LAMP1	ENSG00000185896	target
KLHL34	ENSG00000185915	target
SETD4	ENSG00000185917	target
ZNF267	ENSG00000185947	target
TMLHE	ENSG00000185973	target
RASA3	ENSG00000185989	target
ZNF284	ENSG00000186026	target
GSAP	ENSG00000186088	target
NF2	ENSG00000186575	target
KATNA1	ENSG00000186625	target
ZSCAN30	ENSG00000186814	target
TPCN1	ENSG00000186815	target
HEXIM1	ENSG00000186834	target
DYNC2H1	ENSG00000187240	target
MAGEH1	ENSG00000187601	target
NHEJ1	ENSG00000187736	target
MCRS1	ENSG00000187778	target
H1-2	ENSG00000187837	target
RINL	ENSG00000187994	target
PEAK3	ENSG00000188305	target
SUMO2	ENSG00000188612	target
FAM221A	ENSG00000188732	target
HACD4	ENSG00000188921	target
ZNF567	ENSG00000189042	target
ZNF600	ENSG00000189190	target
BTBD8	ENSG00000189195	target
NUGGC	ENSG00000189233	target
ZNF681	ENSG00000196172	target
ZNF107	ENSG00000196247	target
IARS1	ENSG00000196305	target
POM121	ENSG00000196313	target
ZBTB44	ENSG00000196323	target
S100A5	ENSG00000196420	target
MYL6B	ENSG00000196465	target
TCEAL3	ENSG00000196507	target
SLC6A9	ENSG00000196517	target
MYO18A	ENSG00000196535	target
BORCS6	ENSG00000196544	target
MYO6	ENSG00000196586	target
ERI2	ENSG00000196678	target
HSH2D	ENSG00000196684	target
ZNF512B	ENSG00000196700	target
NF1	ENSG00000196712	target
VKORC1L1	ENSG00000196715	target
GM2A	ENSG00000196743	target
MVB12B	ENSG00000196814	target
ZFP28	ENSG00000196867	target
LAMB3	ENSG00000196878	target
FLNA	ENSG00000196924	target
FAM3C	ENSG00000196937	target
ZNF585A	ENSG00000196967	target
ZNF100	ENSG00000197020	target
ZNF441	ENSG00000197044	target
PGAP1	ENSG00000197121	target
SRC	ENSG00000197122	target
ZNF682	ENSG00000197124	target
ABCB8	ENSG00000197150	target
PSMD12	ENSG00000197170	target
NOL4L	ENSG00000197183	target
H4C11	ENSG00000197238	target
LRP10	ENSG00000197324	target
PELI1	ENSG00000197329	target
ADARB1	ENSG00000197381	target
SPN	ENSG00000197471	target
CPLANE1	ENSG00000197603	target
EOLA1	ENSG00000197620	target
PHF2	ENSG00000197724	target
MCMBP	ENSG00000197771	target
GPAA1	ENSG00000197858	target
ZNF790	ENSG00000197863	target
KIF13B	ENSG00000197892	target
PLCG2	ENSG00000197943	target
S100A6	ENSG00000197956	target
GRK6	ENSG00000198055	target
TMEM229B	ENSG00000198133	target
HMGN5	ENSG00000198157	target
ASPH	ENSG00000198363	target
TCAF1	ENSG00000198420	target
ZNF480	ENSG00000198464	target
ZNF808	ENSG00000198482	target
ATL1	ENSG00000198513	target
CTNND1	ENSG00000198561	target
TLK1	ENSG00000198586	target
BAZ1A	ENSG00000198604	target
IPO9	ENSG00000198700	target
GLMP	ENSG00000198715	target
PPP1R14C	ENSG00000198729	target
F5	ENSG00000198734	target
EGFL6	ENSG00000198759	target
INPP5F	ENSG00000198825	target
TSEN15	ENSG00000198860	target
SFMBT2	ENSG00000198879	target
CAPZA2	ENSG00000198898	target
C1orf174	ENSG00000198912	target
NAGA	ENSG00000198951	target
SGMS1	ENSG00000198964	target
TATDN3	ENSG00000203705	target
ZYG11A	ENSG00000203995	target
ZDHHC18	ENSG00000204160	target
BMPR2	ENSG00000204217	target
RNF5	ENSG00000204308	target
AGPAT1	ENSG00000204310	target
NEU1	ENSG00000204386	target
VWA7	ENSG00000204396	target
MBD5	ENSG00000204406	target
LY6G5C	ENSG00000204428	target
NCR3	ENSG00000204475	target
CNEP1R1	ENSG00000205423	target
NAP1L4	ENSG00000205531	target
DENND6B	ENSG00000205593	target
ITPRIPL2	ENSG00000205730	target
DNAJC19	ENSG00000205981	target
ZCWPW2	ENSG00000206559	target
STK38L	ENSG00000211455	target
CEP43	ENSG00000213066	target
SCAF8	ENSG00000213079	target
ZNF254	ENSG00000213096	target
KLHL23	ENSG00000213160	target
MLLT11	ENSG00000213190	target
QTRT1	ENSG00000213339	target
ZBTB9	ENSG00000213588	target
ATF6B	ENSG00000213676	target
ZNF888	ENSG00000213793	target
PPM1N	ENSG00000213889	target
ZNF90	ENSG00000213988	target
REPIN1	ENSG00000214022	target
C19orf38	ENSG00000214212	target
ZSWIM8	ENSG00000214655	target
IFRD2	ENSG00000214706	target
TMEM242	ENSG00000215712	target
ANKRD18B	ENSG00000230453	target
SMIM26	ENSG00000232388	target
PINLYP	ENSG00000234465	target
B3GALT4	ENSG00000235863	target
B3GNT9	ENSG00000237172	target
ARPC4	ENSG00000241553	target
EIF4EBP3	ENSG00000243056	target
ZNF585B	ENSG00000245680	target
ZNF718	ENSG00000250312	target
BORCS8	ENSG00000254901	target
BRK1	ENSG00000254999	target
ZNF486	ENSG00000256229	target
LSM14A	ENSG00000257103	target
ZNF625	ENSG00000257591	target
RNASE4	ENSG00000258818	target
ITGB3	ENSG00000259207	target
PECAM1	ENSG00000261371	target
OTUD7B	ENSG00000264522	target
AARSD1	ENSG00000266967	target
TMEM185A	ENSG00000269556	target
SLC25A53	ENSG00000269743	target
TAF15	ENSG00000270647	target
GTF2H5	ENSG00000272047	target
DCP1A	ENSG00000272886	target
CYFIP1	ENSG00000273749	target
NATD1	ENSG00000274180	target
SOCS7	ENSG00000274211	target
PIK3R6	ENSG00000276231	target
H2BC3	ENSG00000276410	target
PCGF2	ENSG00000277258	target
CISD3	ENSG00000277972	target
CFAP68	ENSG00000137720	target
H2AZ1	ENSG00000164032	target
ANAPC16	ENSG00000166295	target
PDK2	ENSG00000005882	target
GIPR	ENSG00000010310	target
ZNF200	ENSG00000010539	target
ZNF582	ENSG00000018869	target
IKZF2	ENSG00000030419	target
ARAP2	ENSG00000047365	target
GOPC	ENSG00000047932	target
PER3	ENSG00000049246	target
TNK2	ENSG00000061938	target
PKN2	ENSG00000065243	target
ADAT1	ENSG00000065457	target
CDK13	ENSG00000065883	target
STAG3	ENSG00000066923	target
MEF2A	ENSG00000068305	target
NEDD4	ENSG00000069869	target
HLTF	ENSG00000071794	target
EVC	ENSG00000072840	target
NSF	ENSG00000073969	target
ANO8	ENSG00000074855	target
GPR137B	ENSG00000077585	target
TRAF5	ENSG00000082512	target
ZNF586	ENSG00000083828	target
SH3BP2	ENSG00000087266	target
LAG3	ENSG00000089692	target
GGA1	ENSG00000100083	target
PPP6R2	ENSG00000100239	target
GRAP2	ENSG00000100351	target
EP300	ENSG00000100393	target
MLC1	ENSG00000100427	target
MAPK3	ENSG00000102882	target
GDPD3	ENSG00000102886	target
METRN	ENSG00000103260	target
ARHGEF10	ENSG00000104728	target
KCTD9	ENSG00000104756	target
CLEC11A	ENSG00000105472	target
ZNF85	ENSG00000105750	target
ADAP1	ENSG00000105963	target
TESK1	ENSG00000107140	target
HDAC5	ENSG00000108840	target
PRKAR1A	ENSG00000108946	target
FRG1	ENSG00000109536	target
GNPTAB	ENSG00000111670	target
QKI	ENSG00000112531	target
DUSP22	ENSG00000112679	target
RNF130	ENSG00000113269	target
TRIM23	ENSG00000113595	target
PLEK	ENSG00000115956	target
GPX7	ENSG00000116157	target
S100PBP	ENSG00000116497	target
RCOR3	ENSG00000117625	target
ZNF430	ENSG00000118620	target
INVS	ENSG00000119509	target
ATAD2B	ENSG00000119778	target
ZFP30	ENSG00000120784	target
ZSCAN18	ENSG00000121413	target
HERPUD2	ENSG00000122557	target
HCST	ENSG00000126264	target
ABHD8	ENSG00000127220	target
EPS15L1	ENSG00000127527	target
SYNGR3	ENSG00000127561	target
RIBC2	ENSG00000128408	target
CCNT1	ENSG00000129315	target
SEC14L1	ENSG00000129657	target
ZNF426	ENSG00000130818	target
ZNF304	ENSG00000131845	target
ZSCAN5A	ENSG00000131848	target
ZNF20	ENSG00000132010	target
BRME1	ENSG00000132016	target
UNK	ENSG00000132478	target
CSNK1G2	ENSG00000133275	target
VHL	ENSG00000134086	target
VAV3	ENSG00000134215	target
UBAC2	ENSG00000134882	target
ARGLU1	ENSG00000134884	target
TRAFD1	ENSG00000135148	target
GLS2	ENSG00000135423	target
CDK9	ENSG00000136807	target
ARRB1	ENSG00000137486	target
TMPRSS13	ENSG00000137747	target
ZNF280D	ENSG00000137871	target
RASGEF1B	ENSG00000138670	target
GABARAPL1	ENSG00000139112	target
NCOA2	ENSG00000140396	target
NEIL1	ENSG00000140398	target
USP3	ENSG00000140455	target
ITGAX	ENSG00000140678	target
TIGD7	ENSG00000140993	target
ZFP14	ENSG00000142065	target
IFITM3	ENSG00000142089	target
SETDB1	ENSG00000143379	target
SCML4	ENSG00000146285	target
CASK	ENSG00000147044	target
TAF1	ENSG00000147133	target
B3GAT3	ENSG00000149541	target
FEZ1	ENSG00000149557	target
CEP112	ENSG00000154240	target
C21orf91	ENSG00000154642	target
SLFN13	ENSG00000154760	target
TDRD9	ENSG00000156414	target
FHIP2B	ENSG00000158863	target
CBR1	ENSG00000159228	target
CLDND2	ENSG00000160318	target
GPSM1	ENSG00000160360	target
LY6E	ENSG00000160932	target
ZNF382	ENSG00000161298	target
SYCE2	ENSG00000161860	target
ZNF75A	ENSG00000162086	target
ZNF281	ENSG00000162702	target
NUAK2	ENSG00000163545	target
CRELD1	ENSG00000163703	target
SNRK	ENSG00000163788	target
CCR1	ENSG00000163823	target
EXO5	ENSG00000164002	target
ARFIP1	ENSG00000164144	target
ATP9B	ENSG00000166377	target
ATF7IP2	ENSG00000166669	target
SLC43A2	ENSG00000167703	target
NSG1	ENSG00000168824	target
INPP5D	ENSG00000168918	target
ZNF354A	ENSG00000169131	target
DNAJC18	ENSG00000170464	target
RIOX2	ENSG00000170854	target
ZNF440	ENSG00000171295	target
CXXC5	ENSG00000171604	target
ZNF274	ENSG00000171606	target
ATF7IP	ENSG00000171681	target
ZNF540	ENSG00000171817	target
ZNF570	ENSG00000171827	target
ZNF57	ENSG00000171970	target
KLF11	ENSG00000172059	target
CTSW	ENSG00000172543	target
MGA	ENSG00000174197	target
PIGG	ENSG00000174227	target
NLRP6	ENSG00000174885	target
ZNF25	ENSG00000175395	target
PPP2R2D	ENSG00000175470	target
ZNF77	ENSG00000175691	target
C19orf18	ENSG00000177025	target
ODF3B	ENSG00000177989	target
ZNF518B	ENSG00000178163	target
CD28	ENSG00000178562	target
AKAP5	ENSG00000179841	target
ZNF154	ENSG00000179909	target
ZNF816	ENSG00000180257	target
ZNF571	ENSG00000180479	target
NRIP1	ENSG00000180530	target
ZFP3	ENSG00000180787	target
ZNF792	ENSG00000180884	target
ZFP82	ENSG00000181007	target
ZNF875	ENSG00000181666	target
ZNF101	ENSG00000181896	target
SPACA6	ENSG00000182310	target
CAPN12	ENSG00000182472	target
SPATA13	ENSG00000182957	target
MTA1	ENSG00000182979	target
MED12	ENSG00000184634	target
ADAMTSL5	ENSG00000185761	target
ZNF829	ENSG00000185869	target
IFITM1	ENSG00000185885	target
ZNF566	ENSG00000186017	target
ZFP69	ENSG00000187815	target
TTC24	ENSG00000187862	target
ZNF793	ENSG00000188227	target
H3-5	ENSG00000188375	target
ZNF177	ENSG00000188629	target
ZFP92	ENSG00000189420	target
LCOR	ENSG00000196233	target
ZNF493	ENSG00000196268	target
ZNF136	ENSG00000196646	target
ZNF138	ENSG00000197008	target
IGF2R	ENSG00000197081	target
PCNX3	ENSG00000197136	target
ZNF675	ENSG00000197372	target
ZNF44	ENSG00000197857	target
ZNF823	ENSG00000197933	target
ZNF347	ENSG00000197937	target
ZNF544	ENSG00000198131	target
ZNF251	ENSG00000198169	target
ZNF607	ENSG00000198182	target
OGA	ENSG00000198408	target
ZNF568	ENSG00000198453	target
ZNF43	ENSG00000198521	target
TOGARAM1	ENSG00000198718	target
RING1	ENSG00000204227	target
DPF3	ENSG00000205683	target
CRLF2	ENSG00000205755	target
CRYZL1	ENSG00000205758	target
RAB12	ENSG00000206418	target
GPC2	ENSG00000213420	target
BBIP1	ENSG00000214413	target
DDX3X	ENSG00000215301	target
TSTD1	ENSG00000215845	target
CEBPD	ENSG00000221869	target
ZNF880	ENSG00000221923	target
ZNF844	ENSG00000223547	target
TRGC2	ENSG00000227191	target
ZNF736	ENSG00000234444	target
FAM133B	ENSG00000234545	target
IRGM	ENSG00000237693	target
PISD	ENSG00000241878	target
ZNF260	ENSG00000254004	target
ZNF432	ENSG00000256087	target
CUX1	ENSG00000257923	target
ZNF850	ENSG00000267041	target
SPIB	ENSG00000269404	target
NAT14	ENSG00000090971	target
USP11	ENSG00000102226	target
TRERF1	ENSG00000124496	target
NDFIP1	ENSG00000131507	target
SCD5	ENSG00000145284	target
FAIM	ENSG00000158234	target
TAGLN2	ENSG00000158710	target
ANKLE1	ENSG00000160117	target
G6PD	ENSG00000160211	target
UBXN2A	ENSG00000173960	target
MEX3C	ENSG00000176624	target
FAM169A	ENSG00000198780	target
AIF1	ENSG00000204472	target
ATP1B3	ENSG00000069849	target
PSME1	ENSG00000092010	target
MOSPD2	ENSG00000130150	target
CAMK1	ENSG00000134072	target
PMAIP1	ENSG00000141682	target
DYNC1LI1	ENSG00000144635	target
DHRS3	ENSG00000162496	target
NDUFA4	ENSG00000189043	target
LITAF	ENSG00000189067	target
SLC5A3	ENSG00000198743	target
ITGA1	ENSG00000213949	target
FUCA2	ENSG00000001036	target
PTBP2	ENSG00000117569	target
CHTF18	ENSG00000127586	target
H3-3B	ENSG00000132475	target
PARP6	ENSG00000137817	target
NSD1	ENSG00000165671	target
ATP23	ENSG00000166896	target
